Parcel_ID|Municipality|Property_Address|Use_Code|Total_Rooms|Basement|Style|Bedrooms|Grade|Stories|Full_Baths|Condition|Year_Built|Half_Baths|Fireplaces|Exterior_Finish|Heating|Basement_Garage|Roof_Type|Cooling|Living_Area
0100-R-00024-0000-00|926 MT. LEBANON|977 OSAGE RD|SINGLE FAMILY|10|Full Basement|CONTEMPORARY|4|B-|2|3|Average|1988|1|1|Brick|Central Heat|0|Slate|Central Air|
0100-R-00025-0000-00|926 MT. LEBANON|OSAGE RD||||||||||||||||||
0100-R-00026-0000-00|926 MT. LEBANON|985 OSAGE RD|SINGLE FAMILY|9|Full Basement|COLONIAL|4|C+|2|2|Average|1978|1|1|Brick|Central Heat|2|Shingle|Central Air|
0100-R-00028-0000-00|926 MT. LEBANON|989 OSAGE RD|SINGLE FAMILY|9|Full Basement|COLONIAL|4|C+|2|2|Average|1977|1|1|Brick|Central Heat|2|Shingle|Central Air|
0100-R-00030-0000-00|926 MT. LEBANON|993 OSAGE RD|SINGLE FAMILY|6|Full Basement|BI-LEVEL|3|C+|1|1|Average|1977|1|0|Brick|Central Heat|2|Shingle|Central Air|
0100-R-00032-0000-00|926 MT. LEBANON|997 OSAGE RD|SINGLE FAMILY|7|Full Basement|CAPE COD|3|C+|1.5|2|Average|1977|1|1|Brick|Central Heat|2|Shingle|Central Air|
0100-R-00034-0000-00|926 MT. LEBANON|1001 OSAGE RD|SINGLE FAMILY|10|Full Basement|COLONIAL|4|C+|2|3|Average|1977|1|1|Brick|Central Heat|2|Slate|Central Air|
0100-S-00060-0000-00|926 MT. LEBANON|927 VALLEYVIEW RD|SINGLE FAMILY|12|Full Basement|COLONIAL|5|A|2|3|Good|1959|2|2|Brick|Central Heat|3|Slate|Central Air|
0100-S-00068-0000-00|926 MT. LEBANON|923 VALLEYVIEW RD|SINGLE FAMILY|7|Full Basement|SPLIT LEVEL|3|B+|1|2|Average|1960|1|2|Masonry & Frame|Central Heat|2|Slate|Central Air|
0100-S-00075-0000-00|926 MT. LEBANON|919 VALLEYVIEW RD|SINGLE FAMILY|10|Full Basement|SPLIT LEVEL|4|B+|1|2|Good|1958|2|1|Brick|Central Heat|2|Slate|Central Air|
0100-S-00081-0000-00|926 MT. LEBANON|915 VALLEYVIEW RD|SINGLE FAMILY|8|Full Basement|CAPE COD|4|B-|1.5|3|Good|1958|1|1|Brick|Central Heat|0|Slate|Central Air|
0100-S-00093-0000-00|926 MT. LEBANON|913 VALLEYVIEW RD|SINGLE FAMILY|10|Full Basement|RANCH|4|B+|1|2|Average|1950|1|1|Brick|Central Heat|2|Slate|Central Air|
0100-S-00095-0000-00|926 MT. LEBANON|14 GLEN RIDGE LN|SINGLE FAMILY|5|Full Basement|RANCH|3|B|1|2|Average|1945|1||Brick|Central Heat|2|Slate|Central Air|
0100-S-00099-0000-00|926 MT. LEBANON|18 GLEN RIDGE LN|SINGLE FAMILY|7|Full Basement|COLONIAL|3|B+|2|2|Average|1953|1||Brick|Central Heat|0|Slate|Central Air|
0100-S-00103-0000-00|926 MT. LEBANON|22 GLEN RIDGE LN|SINGLE FAMILY|6|Part|SPLIT LEVEL|3|B+|1|2|Good|1953|0|1|Brick|Central Heat|2|Slate|Central Air|
0100-S-00110-0000-00|926 MT. LEBANON|26 GLEN RIDGE LN|SINGLE FAMILY|9|Full Basement|SPLIT LEVEL|3|C+|1|2|Average|1954|0|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0100-S-00114-0000-00|926 MT. LEBANON|30 GLEN RIDGE LN|SINGLE FAMILY|10|Part|COLONIAL|4|B|2|3|Average|1953|2|1|Brick|Central Heat|2|Shingle|Central Air|
0100-S-00120-0000-00|926 MT. LEBANON|34 GLEN RIDGE LN|SINGLE FAMILY|8|Part|CAPE COD|3|B-|1.5|2|Good|1978|2|1|Frame|Central Heat|2|Shingle|Central Air|
0100-S-00126-0000-00|926 MT. LEBANON|38 GLEN RIDGE LN|SINGLE FAMILY|7|Full Basement|RANCH|3|B|1|3|Good|1954|0|1|Frame|Central Heat|2|Shingle|Central Air|
0100-S-00130-0000-00|926 MT. LEBANON|46 GLEN RIDGE LN|SINGLE FAMILY|8|Full Basement|COLONIAL|3|B+|2|2|Average|1953|1|1|Brick|Central Heat|2|Shingle|Central Air|
0100-S-00166-0000-00|926 MT. LEBANON|772 SCRUBGRASS RD|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B+|2|2|Average|1966|1|1|Brick|Central Heat|2|Shingle|Central Air|
0100-S-00168-0000-00|926 MT. LEBANON|776 SCRUBGRASS RD|SINGLE FAMILY|10|Part|COLONIAL|5|B+|2|2|Average|1970|1|1|Brick|Central Heat|2|Shingle|Central Air|
0100-S-00170-0000-00|926 MT. LEBANON|780 SCRUBGRASS RD|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B+|2|2|Average|1962|2|1|Brick|Central Heat|2|Slate|Central Air|
0100-S-00176-0000-00|926 MT. LEBANON|784 SCRUBGRASS RD|SINGLE FAMILY|9|Full Basement|COLONIAL|4|B+|2|2|Average|1950|1|1|Brick|Central Heat|2|Slate|Central Air|
0100-S-00178-0000-00|926 MT. LEBANON|788 SCRUBGRASS RD|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B+|2|2|Good|1970|1|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0100-S-00180-0000-00|926 MT. LEBANON|792 SCRUBGRASS RD|SINGLE FAMILY|9|Full Basement|COLONIAL|4|B+|2|2|Average|1983|2|1|Masonry & Frame|Central Heat|0|Shingle|Central Air|
0100-S-00185-0000-00|926 MT. LEBANON|796 SCRUBGRASS RD|SINGLE FAMILY|10|Crawl|COLONIAL|4|B-|2|2|Average|1985|2|1|Brick|Central Heat|0|Shingle|Central Air|
0100-S-00200-0000-00|926 MT. LEBANON|47 GLEN RIDGE LN|SINGLE FAMILY|8|Full Basement|RANCH|3|B+|1|2|Average|1953|1|1|Brick|Central Heat|2|Slate|Central Air|
0100-S-00204-0000-00|926 MT. LEBANON|41 GLEN RIDGE LN|SINGLE FAMILY|8|Full Basement|COLONIAL|3|B-|2|3|Average|1953|0|1|Brick|Central Heat|2|Shingle|Central Air|
0100-S-00208-0000-00|926 MT. LEBANON|35 GLEN RIDGE LN|SINGLE FAMILY|9|Full Basement|RANCH|3|C+|1|2|Average|1954|2|1|Stone|Central Heat|2|Slate|Central Air|
0100-S-00214-0000-00|926 MT. LEBANON|31 GLEN RIDGE LN|SINGLE FAMILY|8|Full Basement|CAPE COD|3|B+|1.5|2|Average|1953|1|1|Brick|Central Heat|2|Slate|Central Air|
0100-S-00218-0000-00|926 MT. LEBANON|27 GLEN RIDGE LN|SINGLE FAMILY|10|Full Basement|CAPE COD|3|B+|1.5|2|Average|1953|2|1|Brick|Central Heat|2|Shingle|Central Air|
0100-S-00224-0000-00|926 MT. LEBANON|21 GLEN RIDGE LN|SINGLE FAMILY|8|Full Basement|CAPE COD|4|C+|1.5|2|Average|1952|2|2|Stone|Central Heat|2|Slate|Central Air|
0100-S-00228-0000-00|926 MT. LEBANON|19 GLEN RIDGE LN|SINGLE FAMILY|10|Full Basement|COLONIAL|4|C+|2|2|Average|1954|2|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0100-S-00232-0000-00|926 MT. LEBANON|3 GLEN RIDGE LN|SINGLE FAMILY|8|Full Basement|COLONIAL|3|C+|2|2|Good|1953|1|1|Brick|Central Heat|2|Slate|Central Air|
0100-S-00234-0000-00|926 MT. LEBANON|11 GLEN RIDGE LN|SINGLE FAMILY|8|Full Basement|CAPE COD|3|B+|1.5|2|Average|1952|1|1|Brick|Central Heat|2|Slate|Central Air|
0100-S-00248-0000-00|926 MT. LEBANON|849 ELM SPRING RD|SINGLE FAMILY|8|Full Basement|COLONIAL|4|C+|2|2|Average|1964|2|2|Masonry & Frame|Central Heat|2|Slate|Central Air|
0100-S-00250-0000-00|926 MT. LEBANON|845 ELM SPRING RD|SINGLE FAMILY|10|Full Basement|COLONIAL|4|B+|2|2|Average|1965|2|2|Masonry & Frame|Central Heat|2|Slate|Central Air|
0100-S-00264-0000-00|926 MT. LEBANON|841 ELM SPRING RD|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B+|2|2|Average|1962|1||Masonry & Frame|Central Heat|3|Slate|Central Air|
0100-S-00268-0000-00|926 MT. LEBANON|837 ELM SPRING RD|SINGLE FAMILY|11|Full Basement|COLONIAL|5|B+|2|2|Average|1957|2|1|Brick|Central Heat|2|Slate|Central Air|
0100-S-00276-0000-00|926 MT. LEBANON|836 ELM SPRING RD|SINGLE FAMILY|11|Part|COLONIAL|4|A|2|3|Average|1954|1|2|Brick|Central Heat|2|Slate|Central Air|
0100-S-00282-0000-00|926 MT. LEBANON|840 ELM SPRING RD|SINGLE FAMILY|8|Full Basement|SPLIT LEVEL|3|B+|1|3|Average|1958|0||Brick|Central Heat|2|Slate|Central Air|
0100-S-00288-0000-00|926 MT. LEBANON|844 ELM SPRING RD|SINGLE FAMILY|10|Full Basement|CAPE COD|5|C+|1.5|2|Average|1961|2|1|Brick|Central Heat|2|Slate|Central Air|
0100-S-00294-0000-00|926 MT. LEBANON|903 VALLEYVIEW RD|SINGLE FAMILY|6|Full Basement|RANCH|2|C+|1|2|Good|1952|2|1|Brick|Central Heat|2|Slate|Central Air|
0100-S-00300-0000-00|926 MT. LEBANON|937 OLD HICKORY RD|SINGLE FAMILY|7|Full Basement|COLONIAL|4|B|2|2|Good|1964|1|1|Brick|Central Heat|2|Slate|Central Air|
0100-S-00302-0000-00|926 MT. LEBANON|933 OLD HICKORY RD|SINGLE FAMILY|10|Full Basement|COLONIAL|5|C|2|2|Average|1964|2|1|Brick|Central Heat|2|Slate|Central Air|
0140-A-00004-0000-00|926 MT. LEBANON|158 SLEEPY HOLLOW RD|SINGLE FAMILY|7|Full Basement|COLONIAL|4|C+|2|1|Good|1959|2|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0140-A-00006-0000-00|926 MT. LEBANON|162 SLEEPY HOLLOW RD|SINGLE FAMILY|8|Full Basement|CAPE COD|3|C|1.5|1|Average|1952|1|1|Masonry & Frame|Central Heat|1|Shingle|Central Air|
0140-A-00008-0000-00|926 MT. LEBANON|166 SLEEPY HOLLOW RD|SINGLE FAMILY|7|Full Basement|COLONIAL|4|C+|2|1|Good|1960|2|1|Brick|Central Heat|2|Shingle|Central Air|
0140-A-00010-0000-00|926 MT. LEBANON|170 SLEEPY HOLLOW RD|SINGLE FAMILY|6|Full Basement|COLONIAL|3|C+|2|1|Average|1959|1|0|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0140-A-00016-0000-00|926 MT. LEBANON|200 SLEEPY HOLLOW RD|SINGLE FAMILY|7|Full Basement|COLONIAL|3|C+|2|2|Average|1959|0|0|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0140-A-00018-0000-00|926 MT. LEBANON|204 SLEEPY HOLLOW RD|SINGLE FAMILY|7|Full Basement|COLONIAL|4|C+|2|1|Average|1959|2|0|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0140-A-00020-0000-00|926 MT. LEBANON|208 SLEEPY HOLLOW RD|SINGLE FAMILY|7|Full Basement|CAPE COD|4|C+|1.5|2|Average|1959|0|0|Masonry & Frame|Central Heat|1|Shingle|Central Air|
0140-A-00022-0000-00|926 MT. LEBANON|212 SLEEPY HOLLOW RD|SINGLE FAMILY|7|Full Basement|COLONIAL|4|C+|2|1|Good|1959|2|0|Brick|Central Heat|2|Shingle|Central Air|
0140-A-00024-0000-00|926 MT. LEBANON|216 SLEEPY HOLLOW RD|SINGLE FAMILY|7|Full Basement|CAPE COD|4|C+|1.5|2|Good|1959|0|0|Brick|Central Heat|1|Shingle|Central Air|
0140-A-00026-0000-00|926 MT. LEBANON|220 SLEEPY HOLLOW RD|SINGLE FAMILY|6|Full Basement|COLONIAL|4|C+|2|2|Average|1959|2|0|Brick|Central Heat|2|Shingle|Central Air|
0140-A-00028-0000-00|926 MT. LEBANON|224 SLEEPY HOLLOW RD|SINGLE FAMILY|7|Full Basement|COLONIAL|4|C+|2|1|Average|1955|2|0|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0140-A-00030-0000-00|926 MT. LEBANON|228 SLEEPY HOLLOW RD|SINGLE FAMILY|8|Full Basement|CAPE COD|4|C+|1.5|2|Average|1959|0|0|Brick|Central Heat|1|Shingle|Central Air|
0140-A-00032-0000-00|926 MT. LEBANON|232 SLEEPY HOLLOW RD|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B-|2|2|Average|1959|1|1|Brick|Central Heat|2|Shingle||
0140-A-00036-0000-00|926 MT. LEBANON|241 SLEEPY HOLLOW RD|SINGLE FAMILY|7|Full Basement|SPLIT LEVEL|3|C+|1|2|Average|1958|0|1|Masonry & Frame|Central Heat|1|Shingle|Central Air|
0140-A-00038-0000-00|926 MT. LEBANON|237 SLEEPY HOLLOW RD|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B-|2|2|Average|1959|1|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0140-A-00040-0000-00|926 MT. LEBANON|233 SLEEPY HOLLOW RD|SINGLE FAMILY|8|Full Basement|SPLIT LEVEL|4|C+|1|2|Good|1965|1|1|Masonry & Frame|Central Heat|1|Shingle|Central Air|
0140-A-00042-0000-00|926 MT. LEBANON|229 SLEEPY HOLLOW RD|SINGLE FAMILY|7|Full Basement|COLONIAL|4|C+|2|1|Average|1957|1|1|Brick|Central Heat|1|Shingle|Central Air|
0140-A-00044-0000-00|926 MT. LEBANON|225 SLEEPY HOLLOW RD|SINGLE FAMILY|6|Part|COLONIAL|3|C+|2|2|Average|1959|0||Masonry & Frame|Central Heat|2|Shingle|Central Air|
0140-A-00046-0000-00|926 MT. LEBANON|221 SLEEPY HOLLOW RD|SINGLE FAMILY|6|Full Basement|COLONIAL|3|C+|2|1|Average|1957|1|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0140-A-00048-0000-00|926 MT. LEBANON|217 SLEEPY HOLLOW RD|SINGLE FAMILY|7|Part|COLONIAL|3|C+|2|1|Average|1959|1|0|Masonry & Frame|Central Heat|0|Shingle|Central Air|
0140-A-00050-0000-00|926 MT. LEBANON|213 SLEEPY HOLLOW RD|SINGLE FAMILY|7|Full Basement|SPLIT LEVEL|3|C+|1|1|Average|1959|1|0|Brick|Central Heat|1|Shingle|Central Air|
0140-A-00052-0000-00|926 MT. LEBANON|209 SLEEPY HOLLOW RD|SINGLE FAMILY|7|Full Basement|COLONIAL|4|B-|2|2|Average|1957|1|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0140-A-00054-0000-00|926 MT. LEBANON|205 SLEEPY HOLLOW RD|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B-|2|2|Good|1958|1|1|Masonry & Frame|Central Heat|1|Shingle|Central Air|
0140-A-00056-0000-00|926 MT. LEBANON|196 VALLEY PARK DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B-|2|2|Average|1970|1|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0140-A-00062-0000-00|926 MT. LEBANON|177 SLEEPY HOLLOW RD|SINGLE FAMILY|8|Full Basement|COLONIAL|4|C+|2|1|Average|1959|2|0|Brick|Central Heat|2|Shingle||
0140-A-00064-0000-00|926 MT. LEBANON|173 SLEEPY HOLLOW RD|SINGLE FAMILY|6|Full Basement|COLONIAL|3|C+|2|1|Average|1959|1||Brick|Central Heat|1|Shingle|Central Air|
0140-A-00066-0000-00|926 MT. LEBANON|169 SLEEPY HOLLOW RD|SINGLE FAMILY|7|Full Basement|CAPE COD|3|C+|1.5|2|Good|1957|0|1|Masonry & Frame|Central Heat|1|Shingle|Central Air|
0140-A-00068-0000-00|926 MT. LEBANON|165 SLEEPY HOLLOW RD|SINGLE FAMILY|7|Full Basement|CAPE COD|3|C+|1.5|1|Average|1951|1|1|Brick|Central Heat|2|Shingle|Central Air|
0140-A-00072-0000-00|926 MT. LEBANON|201 VALLEY PARK DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B-|2|2|Average|1970|1|0|Frame|Central Heat|0|Shingle|Central Air|
0140-A-00074-0000-00|926 MT. LEBANON|205 VALLEY PARK DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B-|2|2|Good|1970|1|0|Frame|Central Heat|0|Shingle|Central Air|
0140-A-00076-0000-00|926 MT. LEBANON|209 VALLEY PARK DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B-|2|2|Good|1970|1|1|Frame|Central Heat|0|Shingle|Central Air|
0140-A-00078-0000-00|926 MT. LEBANON|213 VALLEY PARK DR|SINGLE FAMILY|9|Full Basement|COLONIAL|5|B-|2|2|Good|1967|1|1|Masonry & Frame|Central Heat|0|Shingle|Central Air|
0140-A-00080-0000-00|926 MT. LEBANON|217 VALLEY PARK DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B-|2|2|Good|1970|1|1|Frame|Central Heat|0|Shingle|Central Air|
0140-A-00082-0000-00|926 MT. LEBANON|221 VALLEY PARK DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B-|2|2|Good|1969|1||Frame|Central Heat|0|Shingle|Central Air|
0140-A-00084-0000-00|926 MT. LEBANON|200 VALLEY PARK DR|SINGLE FAMILY|7|Full Basement|BI-LEVEL|3|C+|1|2|Good|1971|0|0|Frame|Central Heat|2|Shingle|Central Air|
0140-A-00086-0000-00|926 MT. LEBANON|204 VALLEY PARK DR|SINGLE FAMILY|7|Full Basement|BI-LEVEL|3|C+|1|2|Good|1968|0|0|Frame|Central Heat|2|Shingle|Central Air|
0140-A-00088-0000-00|926 MT. LEBANON|208 VALLEY PARK DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B-|2|2|Good|1967|1|1|Frame|Central Heat|0|Shingle|Central Air|
0140-A-00090-0000-00|926 MT. LEBANON|212 VALLEY PARK DR|SINGLE FAMILY|6|Full Basement|BI-LEVEL|3|C+|1|1|Good|1965|1|0|Frame|Central Heat|2|Shingle|Central Air|
0140-A-00092-0000-00|926 MT. LEBANON|216 VALLEY PARK DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B-|2|2|Good|1969|1|1|Frame|Central Heat|2|Shingle|Central Air|
0140-A-00094-0000-00|926 MT. LEBANON|220 VALLEY PARK DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|C+|2|2|Good|1970|1|1|Frame|Central Heat|2|Shingle|Central Air|
0140-A-00097-0000-00|926 MT. LEBANON|224 VALLEY PARK DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B-|2|2|Good|1988|1|1|Frame|Central Heat|2|Shingle|Central Air|
0140-A-00099-0000-00|926 MT. LEBANON|228 VALLEY PARK DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B-|2|2|Good|1987|1|0|Frame|Central Heat|2|Shingle|Central Air|
0140-A-00103-0000-00|926 MT. LEBANON|236 VALLEY PARK DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B-|2|2|Good|1987|2|1|Frame|Central Heat|2|Shingle|Central Air|
0140-A-00105-0000-00|926 MT. LEBANON|240 VALLEY PARK DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B-|2|2|Good|1987|1|0|Frame|Central Heat|2|Shingle|Central Air|
0140-A-00107-0000-00|926 MT. LEBANON|244 VALLEY PARK DR|SINGLE FAMILY|8|Full Basement|COLONIAL|3|B-|2|2|Average|1987|1|1|Frame|Central Heat|2|Shingle|Central Air|
0140-A-00109-0000-00|926 MT. LEBANON|248 VALLEY PARK DR|SINGLE FAMILY|9|Full Basement|COLONIAL|4|B-|2|3|Good|1987|1|0|Frame|Central Heat|0|Shingle|Central Air|
0140-A-00111-0000-00|926 MT. LEBANON|253 VALLEY PARK DR|SINGLE FAMILY|9|Full Basement|COLONIAL|4|B-|2|3|Good|1987|1|1|Frame|Central Heat|2|Shingle|Central Air|
0140-A-00113-0000-00|926 MT. LEBANON|249 VALLEY PARK DR|SINGLE FAMILY|7|Full Basement|COLONIAL|4|B-|2|2|Good|1987|1|1|Brick|Central Heat|2|Shingle|Central Air|
0140-A-00115-0000-00|926 MT. LEBANON|245 VALLEY PARK DR|SINGLE FAMILY|9|Full Basement|COLONIAL|5|B-|2|2|Good|1987|1|1|Frame|Central Heat|2|Shingle|Central Air|
0140-A-00117-0000-00|926 MT. LEBANON|241 VALLEY PARK DR|SINGLE FAMILY|7|Full Basement|BI-LEVEL|3|C+|1|2|Average|1987|1|1|Frame|Central Heat|2|Shingle|Central Air|
0140-A-00118-0000-00|926 MT. LEBANON|237 VALLEY PARK DR|SINGLE FAMILY|10|Full Basement|COLONIAL|5|B-|2|3|Good|1988|1|0|Frame|Central Heat|2|Shingle|Central Air|
0140-A-00119-0000-00|926 MT. LEBANON|232 VALLEY PARK DR|SINGLE FAMILY|9|Full Basement|COLONIAL|5|B|2|2|Good|1987|1|0|Frame|Central Heat|2|Shingle|Central Air|
0140-A-00121-0000-00|926 MT. LEBANON|233 VALLEY PARK DR|SINGLE FAMILY|7|Full Basement|BI-LEVEL|4|C+|1|2|Average|1987|1|1|Frame|Central Heat|2|Shingle|Central Air|
0140-A-00123-0000-00|926 MT. LEBANON|229 VALLEY PARK DR|SINGLE FAMILY|8|Full Basement|BI-LEVEL|4|B-|1|2|Good|1988|1|0|Frame|Central Heat|2|Shingle|Central Air|
0140-A-00125-0000-00|926 MT. LEBANON|225 VALLEY PARK DR|SINGLE FAMILY|10|Full Basement|COLONIAL|5|B-|2|3|Good|1990|1|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0140-A-00145-0000-00|926 MT. LEBANON|VALLEY PARK DR||||||||||||||||||
0140-A-00157-0000-00|926 MT. LEBANON|717 BRAFFERTON DR|SINGLE FAMILY|7|Full Basement|SPLIT LEVEL|3|C+|1|2|Average|1964|1|0|Masonry & Frame|Central Heat|1|Shingle|Central Air|
0140-A-00159-0000-00|926 MT. LEBANON|721 BRAFFERTON DR|SINGLE FAMILY|7|Full Basement|SPLIT LEVEL|3|C+|1|2|Average|1964|1|0|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0140-A-00161-0000-00|926 MT. LEBANON|725 BRAFFERTON DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B-|2|2|Average|1964|1|1|Masonry & Frame|Central Heat|3|Shingle|Central Air|
0140-A-00163-0000-00|926 MT. LEBANON|729 BRAFFERTON DR|SINGLE FAMILY|7|Full Basement|RANCH|3|C+|1|2|Good|1962|1|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0140-A-00165-0000-00|926 MT. LEBANON|733 BRAFFERTON DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B-|2|2|Average|1964|1|2|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0140-A-00167-0000-00|926 MT. LEBANON|737 BRAFFERTON DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B-|2|2|Good|1964|1|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0140-A-00169-0000-00|926 MT. LEBANON|741 BRAFFERTON DR|SINGLE FAMILY|9|Full Basement|COLONIAL|5|B-|2|2|Fair|1964|1|0|Masonry & Frame|Central Heat|2|Shingle||
0140-A-00171-0000-00|926 MT. LEBANON|745 BRAFFERTON DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B-|2|2|Average|1965|1|1|Brick|Central Heat|2|Shingle|Central Air|
0140-A-00173-0000-00|926 MT. LEBANON|749 BRAFFERTON DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B-|2|2|Average|1965|2|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0140-A-00175-0000-00|926 MT. LEBANON|757 BRAFFERTON DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|C+|2|2|Average|1960|1|1|Masonry & Frame|Central Heat|0|Shingle|Central Air|
0140-A-00177-0000-00|926 MT. LEBANON|761 BRAFFERTON DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B-|2|2|Average|1960|1|2|Brick|Central Heat|1|Shingle|Central Air|
0140-A-00179-0000-00|926 MT. LEBANON|765 BRAFFERTON DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|C+|2|2|Average|1960|1|1|Masonry & Frame|Central Heat|1|Shingle|Central Air|
0140-A-00181-0000-00|926 MT. LEBANON|769 BRAFFERTON DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|C|2|2|Fair|1960|1|1|Masonry & Frame|Central Heat|1|Shingle||
0140-A-00183-0000-00|926 MT. LEBANON|773 BRAFFERTON DR|SINGLE FAMILY|7|Full Basement|COLONIAL|4|C+|2|1|Average|1955|2|1|Masonry & Frame|Central Heat|0|Shingle|Central Air|
0140-A-00185-0000-00|926 MT. LEBANON|777 BRAFFERTON DR|SINGLE FAMILY|7|Full Basement|COLONIAL|4|C+|2|1|Average|1961|2|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0140-A-00186-0000-00|926 MT. LEBANON|781 BRAFFERTON DR|SINGLE FAMILY|7|Full Basement|CAPE COD|3|C+|1.5|1|Good|1958|2|1|Brick|Central Heat|2|Shingle|Central Air|
0140-A-00188-0000-00|926 MT. LEBANON|785 BRAFFERTON DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|C+|2|2|Average|1960|1|1|Masonry & Frame|Central Heat|1|Shingle|Central Air|
0140-A-00191-0000-00|926 MT. LEBANON|784 BRAFFERTON DR|SINGLE FAMILY|7|Full Basement|BI-LEVEL|3|C+|1|2|Average|1983|0|1|Frame|Central Heat|2|Shingle|Central Air|
0140-A-00192-0000-00|926 MT. LEBANON|780 BRAFFERTON DR|SINGLE FAMILY|6|Full Basement|RANCH|3|C+|1|1|Average|1960|1|1|Brick|Central Heat|2|Shingle|Central Air|
0140-A-00194-0000-00|926 MT. LEBANON|776 BRAFFERTON DR|SINGLE FAMILY|7|Part|RANCH|3|C+|1|2|Average|1960|0|1|Brick|Central Heat|2|Shingle|Central Air|
0140-A-00196-0000-00|926 MT. LEBANON|772 BRAFFERTON DR|SINGLE FAMILY|6|Full Basement|RANCH|3|C+|1|2|Average|1960|0|1|Brick|Central Heat|2|Shingle|Central Air|
0140-A-00198-0000-00|926 MT. LEBANON|673 FRUITHURST DR|SINGLE FAMILY|6|Full Basement|SPLIT LEVEL|3|C+|1|2|Average|1958|1|1|Brick|Central Heat|2|Shingle|Central Air|
0140-A-00205-0000-00|926 MT. LEBANON|675 FRUITHURST DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|C+|2|2|Good|1961|1|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0140-A-00208-0000-00|926 MT. LEBANON|677 FRUITHURST DR|SINGLE FAMILY|7|Full Basement|CAPE COD|3|C+|1.5|2|Average|1959|0|1|Brick|Central Heat|2|Shingle|Central Air|
0140-A-00210-0000-00|926 MT. LEBANON|679 FRUITHURST DR|SINGLE FAMILY|7|Full Basement|RANCH|3|C+|1|2|Average|1961|0|1|Brick|Central Heat|2|Shingle|Central Air|
0140-A-00212-0000-00|926 MT. LEBANON|681 FRUITHURST DR|SINGLE FAMILY|8|Full Basement|RANCH|4|C+|1|2|Average|1958|1|1|Brick|Central Heat|2|Shingle|Central Air|
0140-A-00214-0000-00|926 MT. LEBANON|683 FRUITHURST DR|SINGLE FAMILY|7|Full Basement|RANCH|3|C+|1|2|Average|1958|1|1|Brick|Central Heat|2|Shingle|Central Air|
0140-A-00218-0000-00|926 MT. LEBANON|684 FRUITHURST DR|SINGLE FAMILY|9|Full Basement|COLONIAL|4|C+|2|2|Good|1955|1|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
